LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope_needscleaning,Scope_clean 2,Scope_clean 3,Scope_clean 4,Scope_clean 5,Scope_clean 6,Scope_clean 7,Scope_clean 8,Scope_clean 9,Scope_clean 10,Scope_clean 11,Scope_clean 12,Scope_clean 13,RelatesTo,Publication,Archive,StAB,Archive_folder,Pages,Remarks,Title,Facs,URL,Matters_level2_num01,Matters_level2_01,Matters_level3_01,Matters_level4_01,Matters_01_addinfo,Matters_level2_num02,Matters_level2_02,Matters_level3_02,Matters_level4_02,Matters_02_addinfo,Matters_level2_num03,Matters_level2_03,Matters_level3_03,Matters_level4_03,Matters_03_addinfo,Matters_level2_num04,Matters_level2_04,Matters_level3_04,Matters_level4_04,Matters_04_addinfo,Matters_level2_num05,Matters_level2_05,Matters_level3_05,Matters 5 5,Matters_level4_05,Matters_level2_num06,Matters_level2_06,Matters_level3_06,Matters_level4_06,Matters_06_addinfo,Matters_level2_num07,Matters_level2_07,Matters_level3_07,Matters_level4_07,Matters_07_addinfo,Matters_level2_num08,Matters_level2_08,Matters_level3_08,Matters_level4_08,Matters_08_addinfo,Matters_level2_num09,Matters_level2_09,Matters_level3_09,Matters_level4_09,Matters_09_addinfo,Matters_level2_num10,Matters_level2_10,Matters_level3_10,Matters_level4_10,Matters_10_addinfo,Matters_level2_num11,Matters_level2_11,Matters_level3_11,Matters_level4_11,Matters_level2_num12,Matters_level2_12,Matters_level3_12,Matters_level4_12,Matters_level2_num13,Matters_level2_13,Matters_level3_13,Matters_level4_13,Matters_level2_num14,Matters_level2_14,Matters_level3_14,Matters_level4_14,Matters_14_addinfo,Matters_level2_num15,Matters_level2_15,Matters_level3_15,Matters_level4_15,Matters_level2_num16,Matters_level2_16,Matters_level3_16,Matters_level4_16,Matters_level2_num17,Matters_level2_17,Matters_level3_17,Matters_level4_17,Matters_17_addinfo,Matters_level2_num18,Matters_level2_18,Matters_level3_18,Matters_level4_18,Matters_18_addinfo,Matters_level2_num19,Matters_level2_19,Matters_level3_19,Matters_level4_19,Matters_level2_num20,Matters_level2_20,Matters_level3_20,Matters_level4_20,Matters_level2_num21,Matters_level2_21,Matters_level3_21,Matters_level4_21,Matters_level2_num22,Matters_level2_22,Matters_level3_22,Matters_level4_22,Matters_22_addinfo,Matters_level2_num23,Matters_level2_23,Matters_level3_23,Matters_level4_23,Matters_23_addinfo,Matters_level2_num24,Matters_level2_24,Matters_level3_24,Matters_level4_24,Matters_24_addinfo,Matters_level2_num25,Matters_level2_25,Matters_level3_25,Matters_level4_25,Matters_level2_num26,Matters_level2_26,Matters_level3_26,Matters_level4_26,Matters_dirty,Dirty,Controlled,Links,Scope_original
BER.01.001.0957,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.08.27,,1635-08-27T00:00:00Z,1635,8,27,Verordnung,,,,,,,,,,,,,,"Verordnungen 16.09.1634, 01.12.1634",,"StAB, A I 484, fol. 72r-72v",StAB,A I 484,fol. 72r-72v,,Erfrischung der wider den Getreidts Ufkouff ussgangner Mandaten.,,,4.6,Handel und Dienstleistungen,Fürkauf,",Verbot; Getreide",,4.6,Handel und Dienstleistungen,Preiskontrolle,",Verbot; Getreide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0957.01330.0,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Verbot; Getreide,,,,,,),(BER.01.001.0957.01330.1,,4.6,Handel und Dienstleistungen,,Preiskontrolle,,,,,Verbot; Getreide,,,,,,)",,,,
BER.01.001.0958,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.08.27,,1635-08-27T00:00:00Z,1635,8,27,Verordnung,,Emmental,Oberland,,,,,,,,,,,Verordnung 1634,,"StAB, A I 484, fol. 72v",StAB,A I 484,fol. 72v,,Dess Anckens halb.,,,4.6,Handel und Dienstleistungen,Fürkauf,",Butter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0958.01331.0,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Butter,,,,,,)",,,,"Oberland, Emmental"
BER.01.001.0959,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.09.05,,1635-09-05T00:00:00Z,1635,9,5,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 73v-74r",StAB,A I 484,fol. 73v-74r,,1. Wegen under andere Haubtl. gedingter Soldaten. 2. Zinss und Zehends Ynzezüchen 3. Ob dem Kornmandat zehalten.,,,2.2,Öffentliche Sicherheit; Kriminalität,Kriegslauf/Kriegsdienst,",Verbot; Werber; Werbungsverbot",,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Verbot; Werber; Werbungsverbot",,4.6,Handel und Dienstleistungen,Fürkauf,",Verbot; Privilegien; Getreide",,4.6,Handel und Dienstleistungen,Markt/Messe,",Verbot; Privilegien; Getreide",,4.6,Handel und Dienstleistungen,Preiskontrolle,",Verbot; Privilegien; Getreide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0959.01332.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot; Werber; Werbungsverbot,,,,,,),(BER.01.001.0959.01332.1,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Verbot; Werber; Werbungsverbot,,,,,,),(BER.01.001.0959.01333.0,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Verbot; Privilegien; Getreide,,,,,,),(BER.01.001.0959.01333.1,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Verbot; Privilegien; Getreide,,,,,,),(BER.01.001.0959.01333.2,,4.6,Handel und Dienstleistungen,,Preiskontrolle,,,,,Verbot; Privilegien; Getreide,,,,,,)",,,,
BER.01.001.0960,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.09.15,,1635-09-15T00:00:00Z,1635,9,15,Verordnung,12 Welsche Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol. 74v-75r, 76r",StAB,A I 484,fol. 74v-75r-76r,,"Den Unflyss im Exercitio militari abzeschaffen, und hingegen die flyssegen uffzemunteren.",,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Dienstpflicht",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0960.01334.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Dienstpflicht,,,,,,)",,,,12 Welsche Ämter
BER.01.001.0962,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.09.22,,1635-09-22T00:00:00Z,1635,9,22,Mandat,,,,,,,,,,,,,,"Verordnung 31.10.1634, 15.08.1635",,"StAB, A I 484, fol. 76v-77v",StAB,A I 484,fol. 76v-77v,,Müntz Mandat.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Vieh; Zahlungsweise",,4.7,Geld- und Kreditwesen,Münzwesen,",Suspendierung; Verruf; Zulässige Sorten; Valvation; Aufsicht",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0962.01337.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Vieh; Zahlungsweise,,,,,,),(BER.01.001.0962.01336.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Suspendierung; Verruf; Zulässige Sorten; Valvation; Aufsicht,,,,,,)",,,,
BER.01.001.0963,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.10.19,,1635-10-19T00:00:00Z,1635,10,19,Verordnung,13 Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol. 78r",StAB,A I 484,fol. 78r,,Wegen durchpassierenden Französischen Völcks.,,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Truppendurchzug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0963.01338.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Truppendurchzug,,,,,,)",,,,13 Ämter
BER.01.001.0964,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.10.27,,1635-10-27T00:00:00Z,1635,10,27,Verordnung,`&a.`,Trachselwald,,,,,,,,,,,,Verordnung 03.06.1635,,"StAB, A I 484, fol. 78v-79",StAB,A I 484,fol. 78v-79,,"Das Salpeter und Pulvermandat erfrischen, und etlichermassen erlüteren.",,,4.2,Forst- und Bodennutzung,Bodenschätze,",Salpeter; Zulassung; Nutzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0964.01339.0,,4.2,Forst- und Bodennutzung,,Bodenschätze,,,,,Salpeter; Zulassung; Nutzung,,,,,,)",,,,Trachselwald `&a.`
BER.01.001.0965,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.06,,1635-11-06T00:00:00Z,1635,11,6,Verordnung,10 Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol. 79v",StAB,A I 484,fol. 79v,,Wegen etlicher uff Meyland passierender Solldaten.,,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Truppendurchzug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0965.01340.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Truppendurchzug,,,,,,)",,,,10 Ämter
BER.01.001.0966,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.09,,1635-11-09T00:00:00Z,1635,11,9,Verordnung,,Morges,Nyon,Chillon,Lausanne,,,,,,,,,,,"StAB, A I 484, fol. 79v-80r",StAB,A I 484,fol. 79v-80r,,Bezeichnung Savoyischen Weins.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Wein; Einfuhr; Bezeichnung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0966.01341.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Wein; Einfuhr; Bezeichnung,,,,,,)",,,,"Lausanne, Morges, Nyon, Chillon"
BER.01.001.0967,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.09,,1635-11-09T00:00:00Z,1635,11,9,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 80r-80v",StAB,A I 484,fol. 80r-80v,,Wegen Fertigung meiner Gnedigen Herren Wyns.,,,4.6,Handel und Dienstleistungen,Zölle,",Wein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0967.01342.0,,4.6,Handel und Dienstleistungen,,Zölle,,,,,Wein,,,,,,)",,,,Laupen
BER.01.001.0968,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.16,,1635-11-16T00:00:00Z,1635,11,16,Verordnung,,Aarwangen,Bipp,Aarburg,Trachselwald,Sumiswald,Wangen,,,,,,,,,"StAB, A I 484, fol. 81r",StAB,A I 484,fol. 81r,,Wegen Anstellung unnd Administration dess Herrn Nachtmals uff den Palmtag.,,,1.1,Religionsangelegenheiten,Geistlichkeit,",Gottesdienstgang; Amtsausübung",,1.1,Religionsangelegenheiten,Sonntagsheiligung,",Gottesdienstgang; Amtsausübung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0968.01343.1,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Gottesdienstgang; Amtsausübung,,,,,,),(BER.01.001.0968.01343.0,,1.1,Religionsangelegenheiten,,Sonntagsheiligung,,,,,Gottesdienstgang; Amtsausübung,,,,,,)",,,,"Wangen, Aarwangen, Bipp, Aarburg, Trachselwald, Sumiswald"
BER.01.001.0969,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.17,,1635-11-17T00:00:00Z,1635,11,17,Verordnung,11 Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol. 81v",StAB,A I 484,fol. 81v,,Wegen nacher Venedig durchreisenden Kriegsvolcks.,,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Truppendurchzug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0969.01344.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Truppendurchzug,,,,,,)",,,,11 Ämter
BER.01.001.0988,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.25,,1635-11-25T00:00:00Z,1635,11,25,Verordnung,Welsche Gebiete,,,,,,,,,,,,,Ordnung 19.12.1634,,"StAB, A I 484, fol. 99r-99v",StAB,A I 484,fol. 99r-99v,,Das Saltzmandat [...] expedieren.,,,4.6,Handel und Dienstleistungen,Preiskontrolle,",Salz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0988.01369.0,,4.6,Handel und Dienstleistungen,,Preiskontrolle,,,,,Salz,,,,,,)",,,,Welsche Gebiete
BER.01.001.0970,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.11.27,,1635-11-27T00:00:00Z,1635,11,27,Ordnung,Deutsche Gebiete,,,,,,,,,,,,,Ordnung 19.12.1634,,"StAB, A I 484, fol. 82r-83v",StAB,A I 484,fol. 82r-83v,,Inn welchem Pryss unnd Gellt das Saltz bezallt werden solle.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Salz; Aufsicht; Überwachung; Zahlungsweise",,4.6,Handel und Dienstleistungen,Preiskontrolle,",Salz; Aufsicht; Überwachung; Zahlungsweise",,4.7,Geld- und Kreditwesen,Münzwesen,",Münzprägung; Zulässige Sorten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0970.01345.1,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Salz; Aufsicht; Überwachung; Zahlungsweise,,,,,,),(BER.01.001.0970.01345.0,,4.6,Handel und Dienstleistungen,,Preiskontrolle,,,,,Salz; Aufsicht; Überwachung; Zahlungsweise,,,,,,),(BER.01.001.0970.01346.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzprägung; Zulässige Sorten,,,,,,)",,,,Deutsche Gebiete
BER.01.001.0971,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.12.04,,1635-12-04T00:00:00Z,1635,12,4,Verordnung,9 Deutsche Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol. 84r",StAB,A I 484,fol. 84r,,Wegen besserer Ordnung dess Salpeter Lüterens.,,,4.2,Forst- und Bodennutzung,Bodenschätze,",Salpeter; Nutzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0971.01347.0,,4.2,Forst- und Bodennutzung,,Bodenschätze,,,,,Salpeter; Nutzung,,,,,,)",,,,9 Deutsche Ämter
BER.01.001.0972,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.12.14,,1635-12-14T00:00:00Z,1635,12,14,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 84v",StAB,A I 484,fol. 84v,,Zu stündtlicher wachtbarer Bereitschafft ihrer Angehorigen zuvermahnen.,,,2.2,Öffentliche Sicherheit; Kriminalität,Sicherung Stadt/Land,",Landwehr; Landmiliz; Bürgerwehr; Verkehrswege; Wachen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0972.01348.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Landwehr; Landmiliz; Bürgerwehr; Verkehrswege; Wachen,,,,,,)",,,,
BER.01.001.0973,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1635.12.20,,1635-12-20T00:00:00Z,1635,12,20,Verordnung,Amtleute am See & 5 Deutsche Ämter,,,,,,,,,,,,,,,"StAB, A I 484, fol.85r",StAB,A I 484,fol.85r,,Die Usszüger in stündtlicher Bereitschafft zehalten.,,,2.2,Öffentliche Sicherheit; Kriminalität,Sicherung Stadt/Land,",Bürgerwehr; Landwehr; Landmiliz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0973.01349.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Bürgerwehr; Landwehr; Landmiliz,,,,,,)",,,,Amtleute am See & 5 Deutsche Ämter
BER.01.001.0974,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.01.18,,1636-01-18T00:00:00Z,1636,1,18,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 86r-86v",StAB,A I 484,fol. 86r-86v,,"Wegen Sammlung einer Steühr und Collect, zuo Gunst der Grävin von Hanauw.",,,3.2,Sozialwesen,Armenwesen,",Kollekte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0974.01350.0,,3.2,Sozialwesen,,Armenwesen,,,,,Kollekte,,,,,,)",,,,
BER.01.001.0975,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.01.23,,1636-01-23T00:00:00Z,1636,1,23,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 86v-87r",StAB,A I 484,fol. 86v-87r,,Wegen Verbesserung der Landtstrassen.,,,5.2,Straßen; Verkehr und Post,Straßen/Plätze,",Unterhaltung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0975.01351.0,,5.2,Straßen; Verkehr und Post,,Straßen/Plätze,,,,,Unterhaltung,,,,,,)",,,,
BER.01.001.0976,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.01.29,,1636-01-29T00:00:00Z,1636,1,29,Verordnung,,Aigle,,,,,,,,,,,,,,"StAB, A I 484, fol. 87r-87v",StAB,A I 484,fol. 87r-87v,,,,,5.3,Grundstücks- und Bodenordnung,Liegenschaften,",Verkauf; Erwerbsverbot; Veräußerungsverbot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0976.01352.0,,5.3,Grundstücks- und Bodenordnung,,Liegenschaften,,,,,Verkauf; Erwerbsverbot; Veräußerungsverbot,,,,,,)",,,,Aigle
BER.01.001.0977,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.01.30,,1636-01-30T00:00:00Z,1636,1,30,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 484, fol. 87v-89r",StAB,A I 484,fol. 87v-89r,,Wegen des Salpeter und Bulverhandels.,,,4.2,Forst- und Bodennutzung,Bodenschätze,",Salpeter; Nutzung",,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Pulver; Salpeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0977.01354.0,,4.2,Forst- und Bodennutzung,,Bodenschätze,,,,,Salpeter; Nutzung,,,,,,),(BER.01.001.0977.01353.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Pulver; Salpeter,,,,,,)",,,,
BER.01.001.0978,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.02.04,,1636-02-04T00:00:00Z,1636,2,4,Ordnung,,,,,,,,,,,,,,Verordnung 00.12.1633,,"StAB, A I 484, fol. 89v-91r",StAB,A I 484,fol. 89v-91r,,Wegen des Fischwyns.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Wein; Warenkennzeichnung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0978.01355.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Wein; Warenkennzeichnung,,,,,,)",,,,
BER.01.001.0989,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1636.02.11,,1636-02-11T00:00:00Z,1636,2,11,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 484, fol. 100r-100v",StAB,A I 484,fol. 100r-100v,,Die gewondten Capitel zehalten.,,,1.1,Religionsangelegenheiten,Kirchenorganisation,",Kapitel; Versorgung (sozial, Waisen, Witwen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0989.01370.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Kapitel; Versorgung (sozial, Waisen, Witwen),,,,,,)",,,,Deutsche Gebiete
